customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_disc_corr,TotalCharges_disc_corr
3727-OWVYD,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,2,0,2,2
2294-SALNE,1,0,1,1,1,0,2,0,1,1,1,0,0,1,0,2,0,1,2
4847-TAJYI,0,1,0,0,1,0,2,0,0,0,0,1,1,0,1,3,0,0,1
1563-IWQEX,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0
8203-XJZRC,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
6556-DBKZF,0,0,1,1,1,0,2,0,0,1,0,0,0,2,0,3,0,3,3
6851-WEFYX,1,1,1,0,1,1,2,0,0,1,0,1,1,0,1,3,0,2,2
2985-JUUBZ,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,3,0,2,2
6390-DSAZX,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,2,1,0,0
0895-LMRSF,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,2
8098-LLAZX,0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,3,1,0,0
8266-VBFQL,1,0,0,0,1,0,2,0,0,1,1,0,1,0,1,3,0,0,0
8181-YHCMF,0,0,1,1,0,2,1,0,1,1,1,1,1,2,0,1,0,3,3
2240-HSJQD,1,0,0,1,1,1,2,0,1,0,0,0,0,0,1,2,0,2,2
1248-DYXUB,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,2,0,2,1
0265-EDXBD,1,1,1,0,1,1,2,0,0,0,0,0,0,0,1,3,1,2,2
4115-BNPJY,1,0,1,1,1,0,1,0,0,1,1,1,1,2,0,2,0,1,2
3167-SNQPL,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0,3,0,2,2
4091-TVOCN,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,2
1098-TDVUQ,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,0,0,0,0
7277-OZCGZ,0,0,0,0,1,0,2,1,0,0,1,0,1,0,1,3,0,1,2
1557-EMYVT,0,0,0,0,1,1,2,1,1,1,1,1,1,2,0,1,0,2,3
2799-ARNLO,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0
7563-BIUPC,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,3,1,0,1
5027-YOCXN,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,2,3
3973-SKMLN,1,0,0,0,1,0,0,2,2,2,2,2,2,2,1,1,0,3,1
2321-OMBXY,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,2,2
2840-XANRC,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,3,1,1,2
6745-JEFZB,1,0,1,0,1,1,2,0,0,0,1,1,0,0,1,1,0,2,2
5020-ZSTTY,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,2,3
9880-TDQAC,0,0,1,1,0,2,1,0,1,1,1,1,1,2,1,3,0,3,3
8705-WZCYL,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0
7102-JJVTX,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1
8626-PTQGE,1,0,0,0,0,2,1,1,1,0,1,1,1,2,1,0,0,3,3
4983-CLMLV,0,0,1,0,1,1,2,0,1,0,1,1,1,0,1,1,0,2,3
5701-YVSVF,0,1,1,0,1,0,2,0,0,0,1,1,0,0,1,3,0,1,1
5804-LEPIM,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0
5697-GOMBF,0,1,1,1,0,2,1,0,0,0,0,1,0,0,1,3,0,1,1
2739-CACDQ,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,2
9385-EHGDO,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,2,0,2,1
9498-FIMXL,0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,2,0,0,0
2379-GYFLQ,1,0,0,0,1,1,2,0,1,1,0,1,0,1,1,1,0,2,3
0122-OAHPZ,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,1
2868-SNELZ,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,1,0,0
4322-RCYMT,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,3,3
6680-NENYN,0,0,0,0,1,1,2,0,1,1,0,1,1,2,1,3,1,2,3
2088-IEBAU,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,3,0,3,3
7982-VCELR,0,0,0,0,1,0,2,0,1,0,0,1,1,0,1,1,0,2,2
1343-EHPYB,1,0,1,0,1,1,2,0,1,1,0,1,1,0,1,3,1,3,3
6035-BXTTY,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,2
6885-PKOAM,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,3,3
7520-HQWJU,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3,3
9639-BUJXT,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,2,0,3,1
5924-SNGKP,0,0,0,1,1,0,0,2,2,2,2,2,2,1,1,1,0,2,1
0021-IKXGC,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,3,0,0,0
2034-GDRCN,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,3,1,0,0
8966-SNIZF,0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,0,0,3,1
6243-OZGFH,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,3,0,1,1
4654-DLAMQ,0,1,1,0,1,0,2,1,1,1,0,0,1,1,0,0,0,3,3
0513-RBGPE,1,0,1,1,1,1,1,1,0,1,1,0,0,2,1,1,0,2,2
5160-UXJED,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,1,1
4115-NZRKS,0,1,0,0,1,0,2,0,0,0,0,1,1,0,1,3,0,0,1
0219-YTZUE,1,0,1,1,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0
0623-IIHUG,0,1,0,0,0,2,1,1,0,0,0,1,0,0,1,3,1,1,1
4572-DVCGN,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,1
3351-NGXYI,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,3,0,1,1
8984-EYLLL,1,0,1,0,1,1,2,0,1,0,1,1,1,2,1,3,0,3,3
9057-MSWCO,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1
9833-TGFHX,1,0,1,1,1,1,2,1,0,0,0,1,1,1,0,3,0,2,3
9294-TDIPC,1,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
5229-DTFYB,0,0,0,0,1,0,2,0,1,0,1,1,1,2,1,0,0,2,3
0104-PPXDV,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,3,2
5176-LMJXE,0,0,0,0,1,0,0,2,2,2,2,2,2,2,1,2,0,2,1
3583-KRKMD,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,1
1010-DIAUQ,1,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1,0,1
9069-LGEUL,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,2
7302-ZHMHP,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
9571-EDEBV,1,0,1,0,1,1,2,0,0,1,0,1,1,1,1,1,0,3,3
3520-FJGCV,1,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
6563-VRERX,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,2,1
0259-GBZSH,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1,3,1,0,0
6122-EFVKN,1,0,0,1,0,2,1,1,0,0,1,0,0,2,0,2,0,1,1
2805-EDJPQ,0,0,1,1,1,1,2,0,1,1,1,0,1,1,1,1,0,3,3
6862-CQUMB,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,1,0,2,2
7156-MXBJE,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,2,2
6158-HDPXZ,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
9601-BRXPO,0,0,1,0,1,1,2,0,0,1,1,1,1,0,1,0,1,1,2
2863-IMQDR,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,3,0,3,3
5686-CMAWK,1,0,0,0,1,1,2,0,0,1,1,0,0,1,0,3,0,1,2
5651-CRHKQ,0,0,1,0,1,0,2,0,1,1,1,0,0,1,1,0,0,2,2
6905-NIQIN,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0
8204-YJCLA,1,1,1,1,0,2,1,1,1,1,1,1,1,2,1,0,0,3,3
5167-ZFFMM,1,0,0,0,1,1,2,0,1,0,0,0,1,0,1,1,1,0,0
6583-SZVGP,1,0,0,0,1,1,2,0,1,1,0,1,1,2,1,0,0,2,3
4895-TMWIR,1,1,1,0,1,0,0,2,2,2,2,2,2,0,0,2,1,1,0
0533-BNWKF,0,1,1,0,1,1,2,0,1,1,0,0,0,0,1,3,1,2,3
1708-PBBOA,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,3,0,2,2
8782-LKFPK,1,0,0,0,1,1,2,0,0,1,0,0,1,0,1,2,0,2,3
5522-JBWMO,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0
3597-MVHJT,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,1,2
9774-NRNAU,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,2
0224-RLWWD,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0
9967-ATRFS,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0
3951-NJCVI,0,1,1,0,1,1,2,0,0,0,0,1,1,0,1,3,0,2,3
2977-CEBSX,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,0,3,3
0177-PXBAT,1,1,1,0,1,1,2,1,0,1,1,1,1,0,1,0,0,2,2
6599-CEBNN,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,2,2
2519-ERQOJ,1,1,0,0,0,2,1,0,0,1,1,1,1,0,1,3,0,2,2
5876-QMYLD,0,0,1,1,1,0,0,2,2,2,2,2,2,1,0,2,0,1,1
2277-AXSDC,0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
9442-JTWDL,0,0,0,0,1,0,0,2,2,2,2,2,2,1,0,1,0,1,0
0979-PHULV,1,0,1,1,1,1,2,0,0,1,0,1,1,0,1,1,1,3,3
3067-SVMTC,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,3,3
5495-GPSRW,1,0,0,0,1,0,0,2,2,2,2,2,2,2,1,2,0,1,1
7606-BPHHN,1,0,0,0,1,0,0,2,2,2,2,2,2,2,1,1,0,3,2
4742-DRORA,1,0,1,1,1,1,2,1,0,1,0,1,0,1,1,0,0,3,3
0111-KLBQG,1,1,1,1,1,0,2,0,1,0,0,1,1,0,1,2,0,2,2
4800-VHZKI,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
7989-CHGTL,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,1,0,0
0334-GDDSO,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,3,1,0,0
4163-NCJAK,0,0,1,0,1,1,0,2,2,2,2,2,2,1,1,0,0,2,1
5233-AOZUF,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,0,1,2
5973-EJGDP,1,0,0,0,1,1,2,0,1,1,1,0,0,0,1,3,0,2,3
1996-DBMUS,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,2
7916-VCCPB,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1
4686-GEFRM,1,0,1,0,1,1,2,0,1,1,1,0,1,2,1,0,0,3,3
5249-QYHEX,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,2,0,2,1
0578-SKVMF,0,0,1,1,1,0,2,0,1,0,0,0,1,0,0,3,1,1,2
5564-NEMQO,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0
2233-FAGXV,0,0,1,1,1,1,0,2,2,2,2,2,2,0,1,2,0,0,0
5605-IYGFG,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1
7663-ZTEGJ,1,0,0,1,1,1,2,0,1,1,1,0,1,1,0,1,0,1,2
3935-TBRZZ,1,0,1,1,1,1,0,2,2,2,2,2,2,1,0,2,0,2,1
8111-BKVDS,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,1
2055-SIFSS,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2
2806-MLNTI,1,1,1,0,1,1,2,0,1,1,0,1,1,1,1,0,0,2,3
8734-DKSTZ,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,3,0,1,1
4360-PNRQB,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1
6152-ONASV,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,3,3
9063-ZGTUY,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,2,1,3,1
7781-HVGMK,0,0,1,1,0,2,1,1,1,1,1,1,1,2,1,1,0,3,3
2181-UAESM,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0
2957-LOLHO,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1
6048-NJXHX,1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,3,0,2,1
2320-SLKMB,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,1,0,1,1
4980-URKXC,1,0,1,0,1,0,0,2,2,2,2,2,2,1,0,0,0,2,1
4376-KFVRS,1,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
5886-VLQVU,1,0,1,0,1,1,2,0,0,0,1,0,1,0,1,0,0,2,2
3577-AMVUX,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0
0771-WLCLA,0,0,1,1,1,1,2,1,0,1,1,1,1,0,1,3,0,1,2
5628-RKIFK,0,1,0,0,1,1,2,1,0,0,0,1,1,0,0,1,0,2,3
0206-TBWLC,0,0,1,0,1,1,2,1,1,1,1,1,1,1,1,2,0,2,3
2937-FTHUR,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,3,0,1,1
1910-FMXJM,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,3,0,2,2
7752-XUSCI,0,0,0,0,1,1,2,0,1,1,0,1,1,0,1,3,1,3,3
4110-PFEUZ,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0
0732-OCQOC,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,0,0,2,1
5168-MSWXT,1,0,1,1,1,0,2,0,0,1,0,1,1,0,1,3,0,0,1
1090-ESELR,1,0,1,1,1,0,2,1,1,0,1,1,1,2,0,0,0,3,3
8592-PLTMQ,0,0,0,0,1,1,0,2,2,2,2,2,2,1,0,2,0,3,2
5760-WRAHC,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,2,0,1,2
8847-GEOOQ,1,0,1,0,0,2,1,0,1,1,1,1,1,0,1,0,0,3,2
0256-LTHVJ,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,3,1,1,2
4785-FCIFB,0,0,1,0,1,1,0,2,2,2,2,2,2,2,0,2,0,3,2
8313-NDOIA,0,0,0,0,1,1,2,0,1,1,0,1,1,0,1,3,0,1,2
5149-CUZUJ,1,0,1,1,1,0,2,0,1,1,1,1,0,1,0,0,0,1,2
0942-KOWSM,0,0,1,1,1,0,1,0,1,1,1,1,1,2,0,0,0,2,2
4237-CLSMM,1,0,1,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
1452-VOQCH,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,0,0,0
4719-UMSIY,1,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
6614-VBEGU,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2
0880-TKATG,1,0,1,1,1,1,2,0,0,1,0,1,1,0,0,3,1,0,0
3811-VBYBZ,1,0,0,0,1,1,2,0,1,0,0,1,1,0,1,3,1,0,1
1480-BKXGA,1,1,1,0,1,1,2,1,1,1,1,1,1,2,1,0,0,3,3
2996-XAUVF,1,0,0,0,0,2,1,0,0,0,1,0,1,2,1,2,0,3,2
9076-AXYIK,1,1,1,0,1,1,2,0,0,1,1,1,1,2,0,3,0,3,3
5968-XQIVE,1,0,1,1,1,1,2,0,1,0,0,1,0,1,1,3,0,3,3
8896-RAZCR,0,0,0,1,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
4640-UHDOS,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3,1,1,1
4933-IKULF,0,1,0,0,1,0,0,2,2,2,2,2,2,1,0,2,0,1,0
3583-EKAPL,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
1304-BCCFO,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,2,0,0,1
4104-PVRPS,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2,0,1,1
9399-APLBT,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,3,1,0,0
2359-KMGLI,1,0,0,0,1,1,2,0,1,0,0,0,0,0,1,3,1,1,2
3780-DDGSE,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,3,0,2,2
4431-EDMIQ,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,3,0,0,1
0306-JAELE,1,0,0,0,1,0,2,0,0,0,1,1,1,0,1,3,1,0,1
6227-HWPWX,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1
0486-LGCCH,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,1,0
0447-BEMNG,0,0,1,0,0,2,1,1,0,1,0,0,1,0,1,0,1,2,2
4612-SSVHJ,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,3,0,1,2
5168-MQQCA,0,0,1,0,1,1,2,0,1,1,1,1,1,1,1,0,0,3,3
5949-XIKAE,0,0,1,1,1,0,2,0,1,0,0,1,0,0,1,3,1,0,1
7971-HLVXI,1,0,1,1,1,1,2,0,0,0,0,0,1,2,1,1,0,3,3
9094-AZPHK,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,3,0,1,2
3649-JPUGY,1,0,0,0,1,1,1,0,1,1,1,1,1,2,1,0,0,3,3
4472-LVYGI,0,0,1,1,0,2,1,1,0,1,1,1,0,2,1,0,0,0,2
8372-JUXUI,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0
3552-CTCYF,1,0,1,1,1,1,2,0,1,1,0,1,1,2,1,0,0,3,3
6778-YSNIH,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,3,0,0,0
0388-EOPEX,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,3,1,0,0
5756-OZRIO,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,3,3
6579-JPICP,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
8205-OTCHB,1,0,0,0,0,2,1,0,1,1,0,0,1,1,1,0,1,1,1
4134-BSXLX,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,2,0,1,2
0505-SPOOW,0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,0,0,3,1
6235-VDHOM,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,3,1,0,0
7783-YKGDV,0,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,1,1,1
4374-YMUSQ,1,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,0,2,3
4513-CXYIX,0,1,1,0,1,1,2,1,0,0,0,0,0,2,1,1,0,3,3
3957-HHLMR,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3,3
7803-XOCCZ,0,0,1,1,1,0,2,1,0,1,1,0,0,0,1,0,0,2,3
5736-YEJAX,1,0,0,1,1,1,1,1,1,1,1,1,0,2,1,1,0,3,3
5609-CEBID,0,1,0,0,1,1,2,0,1,1,0,0,1,0,1,3,1,1,2
8981-FJGLA,1,0,0,1,1,1,2,0,0,1,0,0,0,0,1,2,0,1,1
7218-HKQFK,1,0,1,0,1,0,2,0,0,0,1,1,1,0,1,3,1,0,0
4636-QRJKY,0,0,1,1,1,1,2,0,0,0,1,0,0,0,1,3,1,0,1
1135-LMECX,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
4332-MUOEZ,1,1,1,1,1,0,2,1,0,1,1,0,1,1,0,1,0,1,2
8535-SFUTN,1,0,0,0,1,1,2,1,0,1,0,1,1,0,1,3,0,3,3
5956-VKDTT,0,1,1,0,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0
8677-HDZEE,0,0,0,0,1,1,2,0,1,0,1,1,1,0,1,0,0,3,3
2475-MROZF,1,0,0,0,1,1,2,1,1,1,1,0,0,0,1,1,0,2,2
9412-GHEEC,1,0,0,0,1,1,2,0,0,1,1,1,1,0,0,0,1,2,3
3482-ABPKK,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,0,1,2
6705-LXORM,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0
0257-ZESQC,0,1,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,1,2
7531-GQHME,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,0,1,0
5174-ITUMV,1,0,1,1,1,1,2,0,1,1,0,1,1,1,1,3,0,3,3
4109-CYRBD,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,3,0,1,2
0913-XWSCN,1,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,2,3
6825-UYPFK,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2
8397-MVTAZ,1,0,1,0,1,1,2,0,0,1,0,1,1,0,1,3,1,2,2
0750-EBAIU,1,0,0,0,1,0,2,1,0,1,0,1,0,1,0,3,0,2,3
8606-CIQUL,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,3,3
3571-DPYUH,1,0,1,1,1,1,2,0,1,0,1,1,0,1,1,1,0,3,3
7601-GNDYK,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0,2,1
0356-OBMAC,0,1,0,0,1,1,2,0,1,1,1,1,0,2,1,0,0,3,3
8067-NIOYM,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,1,1
1403-GYAFU,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,0,3,1
4234-XTNEA,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,3,0,0,0
1297-VQDRP,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,0,3,3
9282-IZGQK,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,3,1,0,0
5348-CAGXB,1,0,0,0,1,1,2,0,0,1,0,1,0,0,1,3,0,1,1
0621-HJWXJ,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,0,0,3,3
5844-QVTAT,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,2,0,2,2
8905-IAZPF,0,0,1,0,1,0,2,0,1,0,0,1,1,1,1,1,0,3,3
5394-MEITZ,0,0,1,1,1,0,1,0,1,1,1,1,1,2,1,0,0,3,3
6859-QNXIQ,0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,3,3
2782-LFZVW,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,1,1
2866-IKBTM,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,0,0
1342-JPNKI,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,1,1,1
2817-NTQDO,1,0,0,0,0,2,1,1,0,0,1,1,0,0,1,1,1,1,1
7129-AZJDE,1,0,1,1,1,0,2,0,0,0,0,0,1,1,1,0,0,2,2
6986-IJDHX,1,0,1,1,1,0,2,0,1,0,0,1,0,0,1,2,1,2,2
2560-PPCHE,0,0,0,0,1,1,2,0,1,0,1,1,1,1,1,0,0,3,3
4676-MQUEA,1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,0,2,3
8138-EALND,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0
3580-HYCSP,1,0,1,1,1,1,2,1,1,1,0,1,1,2,1,0,0,3,3
1352-HNSAW,0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,3,3
2075-PUEPR,1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,0,2,1
1982-FEBTD,0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,1,1
5301-GAUUY,1,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,1,2,2
5791-KAJFD,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,3,3
2654-VBVPB,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,0,0,0,0
1154-HYWWO,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,2,0,2,2
2501-XWWTZ,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,1,1
3716-UVSPD,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,0,0
6815-ABQFQ,1,0,1,0,1,1,2,0,1,0,1,1,1,1,1,3,0,3,3
7343-EOBEU,1,0,1,0,1,1,0,2,2,2,2,2,2,0,1,2,0,0,0
3701-SFMUH,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
6103-LIANB,1,0,1,1,1,1,2,0,0,1,0,1,1,2,1,1,0,3,3
7319-VENRZ,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1
5846-NEQVZ,1,0,1,1,1,0,1,1,0,1,1,0,1,2,1,1,0,3,3
6967-QIQRV,1,0,1,1,1,0,2,1,0,0,1,1,1,1,0,3,0,1,2
5781-RFZRP,1,0,1,0,1,1,1,1,1,0,1,1,0,2,0,1,0,3,3
0939-YAPAF,0,0,0,0,1,1,2,0,0,1,0,1,1,0,1,3,1,2,2
0308-IVGOK,0,0,0,0,0,2,1,0,1,1,1,0,0,1,1,1,0,1,1
7293-LSCDV,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,3,1
7025-WCBNE,1,1,0,0,1,1,1,0,1,0,1,0,0,2,0,0,0,2,2
5756-JYOJT,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1
4710-FDUIZ,1,0,1,0,1,1,2,0,1,0,0,1,1,1,0,1,1,3,3
6030-REHUX,0,1,1,0,1,1,2,0,1,1,1,1,1,0,1,3,0,1,2
9548-LIGTA,1,0,1,0,1,0,1,1,1,0,1,1,1,2,1,2,0,3,3
5150-LJNSR,1,0,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,2,2
8270-RKSAP,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,1
6522-YRBXD,1,1,1,0,1,1,2,1,1,0,0,0,1,0,1,3,0,2,2
2640-LYMOV,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,0,0,0
1218-VKFPE,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,2,1,1,0
3627-FHKBK,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0
2865-TCHJW,0,1,0,0,1,1,2,0,0,1,0,1,0,0,1,3,1,0,0
1423-BMPBQ,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,2,0,0,0
2393-DIVAI,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2,0,0,0
